;text;target
1273;gdyby brac pod uwaga tylko ten kurs to wystawic by metr najnegatywniejsza ocena jaki sie dac ale podobno doktor tyc byc lubiany wykladowca i cwiczeniowiec z fizyka wiec student pepet zmuszony przetrwac on kurs programowanie napiszyc ze po prosty doktor tyc byc fizyk a nie fachowiec w dziedzina programowanie za dobry chec dostac ocena neutralny pan;3
1274;co najwazniejsze co chwila skracac;3
1275;punkt mozna byc zdobyc za rozwiazac zagadka za policzec na kalkulatora na egzamin warto przyjsc w garnitur krawat do d;2
1276;pan tchon to naprawde spoko facet;2
1277;na zajecie kazda robic to co chciec na wystarczyc chodzic na zajecie natomiast na trzeba sie wysic litr;3
1278;pan doktor prowadzic zajecia w sposob arcyciekawa barwnie opowiadac dowcipkowac przytaczac rozny historia i anegdot;2
1279;u on liczyc sie sposob myslenie i podejscie do zadanie;2
1280;kazd oceniac swoj dobrze ja mial zajec i z wozniakie i nowakie;3
1281;aby jednak byc dopuszczony do kolo nalezec oddac projekt i miec zaliczc trzy kartkowka bylo on w suma;0
1282;na kazdy cwiczenia trzeba byc przygotowac bo nie wiadomo kiedy sie do tablica pojsc wink ale dzieki to nie mniac byc najmniejszych problem z zaliczec material na;3
1283;jesli chciec sie powalczyc o wyzsza ocene to nie miec problem odpowiadac sie ustnie bez ryzyko utracenia zdobytej juz ocena;2
1284;przepisac em sie do on po pierwszy kartkowka stwierdzic smyesor z kumpel ze;3
1285;nie dac sie on chyba nie przespac;1
1286;kurs algebro z geometria analityczny w cw;0
1287;z zaliczeen nie miec duzy problem;2
1288;na poczatek moze i cos wytlumacza na tablica ale pozni jak sie ktos cos zapyc to tak pomoze z wiedziec jeszcze mniej niz przed zapytanie sprawozdanie moj grupa z caly semestr ocenil dopiero w ostatni tydzien ale pozytywnie raz przeprowadzil niespodziewac akcja pytanie ale akurat moj grupa siedzialac wtedy w tawern d z to co slyszal wywalil ponad polowy czlowiek a resztec oszczedzil bo ktos metr;3
1289;kolokwiac niezbyt trudny jesli czlowiek sie uczyc;3
1290;z zaliczeen nie miec problem bo byc w postac ekranowka ktory byc powszechnie dostepny w wiadom nasz kierunk miejsce ogolnie radze ustawic siebie wyklad z ten pan na poczatek albo na koncu zajecia zeby na on nie chodzic;3
1291;pan profesor to super czlowiek bardzo sympatyczny i mily;2
1292;opinie na podstawa kursuatematyczny i i ii na wydzial is sposob prowadzic zajecia zrozumiac czy potrafic nauczyc;2
1293;mlody pani doktoranktka instytut mechanika techniczny i bla blaa bla;3
1294;polecac i na odbebnieie humana i na posluchac wyklad;2
1295;czas zdarzac sie zadanie w ktory podstawowy problem byc karkolomny oblicznie bo dane zostac dobrac jakby na zlosc a pani w ocena zadanie zwracac uwaga niemalze tylko na wynik;1
1296;byc to dosc specyficzny pan zamknac w swoj swiatek i lubiacy draznic swoj zarcika i powiedzonka na przyklad o karminowy nie czerwony kreda i tym podobne ale ogolnie sprawic na ja bardzo pozytywny wrazenie;3
1297;kurs algebro z geometria analityczny doktor mielczarka to matematyk z powolac i zachowac nieuczesac koszulka w polowo wychodzic z spodni ktory byc caly od kredy no i on telefon dzwonic na kazdy wykladz ale ku zdziwiec ogol doktor on nie odbierac a telefon dzwonic i dzwonic i dzwonic;3
1298;religia i filozofi orient polecac b wyklad faktycznie do porywajacych nie nalezec ale mozna wytrzymac;3
1299;bardzo lubic zadanie z krotki tresc bo ten z dlugia byc za dlugi;2
1300;nie mozna liczyc ze cos nie zauwazyc i przepusc;1
1301;analiza matematyczny wyklada do najciekawszy nie nalezaly a sam prowadzak dzialal na ja trochy usypiajaco;1
1302;jak najwiecej taki czlowiek na pwr;2
1303;niestety z zaliczanie rysunek byc zle evil na poczatek zaliczac rysunek i byc oki ale to tylko zludzenie;3
1304;jesli ktos chciec startowac wyzy to klucz do sukces SA on skrypta;3
1305;ten ktor chca sie czegos nauczyc w milej atmosfera powinien zapisac sie do on;2
1306;nie liczc z utargujet jakies punkt;1
1307;ocena tez mozna bardzo dobry dostac a z zaliczeen nie miec problem;2
1308;potrafic sie wsciec i nie przyjac projekt chociazby dzien po termin on blisko sesja to cieze;1
1309;ogolnie nudno nie chodzic metr za duzo na wyklad ale tez nie wymagac to nie miec list obecnosc i taki tam glupot ten pani lubic miec cisza na wyklada wiec dobrze malo czlowiek ktory sluchac niz tlum gadajacy student na fizyka podobno przepisywac z cwiczenie na fizyka nie miec przepisywac ocena wyklad byc na necie to byc wygodny choc na egzamin warto uczyc sie z skrypt pytanie nie byc latwy ale na poprawka dawac ten sam co na termin tylko mieszac grupa ty termin zrobic z duzy problem ogolnie do przejsc;3
1310;bardzo mily wykladowczyni;2
1311;jesli miec by metr jeszcze raz wybierac zapisac by metr sie tak samo;2
1312;wszystko odbywac sie bez stres i w naprawde przyjazny atmosfera;2
1313;nie byc on przyjazny student;1
1314;dokladnie definicja za definicja i wykres za wykres;0
1315;do sprawozdan raczej nie miec wiekszych zastrzezen;2
1316;na poczatek semestr wyciagac do taki wypowiedz co moc byc dosc irytujacym przezycie dla osoba z natura niesmialy ale z bieg czas ten nawyk oslabnac;3
1317;zbyt sztywno zbyt nudno w dodatek pytan bez niespodzianka oceniajac liczyc na kreatywnosc niz na to co sciagniete inwencja wlasny mile widziec;3
1318;bardzo latwo byc dostacc natomiast na trzeba sie juz troszke napracowac czyli bardzo dobrze zaliczac kartkowka;3
1319;mial z nia rowniez laborke z fiza w porzo babka;2
1320;jak miec dobry humor zaliczycie po dlugi rozmowa o podstawa fizyka i mechanika;3
1321;z zaliczeen problem nie bylo oblalo tylko kilka osob ktory sie nawet sciag nie chcialo robic;2
1322;co do pytanie to potrafic pytac duzo niz raz;0
1323;byc kartowka Choc i tak raczej wszyscy zaliczac ten zajecie;3
1324;podstawa termodynamika wyklad ocen okolo B na poczatkowy temaet z terma wiecej byc historia technika niz prawdziwy wyklad na przyklad;2
1325;na zajecia rozgrywac byc turniej;0
1326;poniewaz nikt ukladac zadanie nie dawac podobny do ten napisac przez michalik;3
1327;wyklad strasznie nudny totalny porazka nie warto przylazic;1
1328;zeby zaliczyc wystarczyc kilka raz przeczytac odpowiedz uwagac niektory odpowiedz z lista z a byc bledny;2
1329;na kazdy laborka kartkowka nie zaliczyc cwiczenie w plecy ale to chyba normalny;1
1330;ilosc osoba ktory zdac w kolo;1
1331;profesor czesto opowiadac jakis dowcipy;2
1332;owe kolokwia skladac sie z zadanie trudniejszy niz w skrypcie lecz jesli sie uczyc systematycznie to mozna zaliczyc bez problem;3
1333;wszystko byc zapisywac na tablica w sposob nadzwyczaj czytelny a czy jasny to zalezec od osobnik czy kapowac czy nie ja z zakapowan tak od raz miewal problem ale to z wzglad na specyfika przedmiot;2
1334;czas mowy dziwny rzecz ale znac sie;3
1335;dziwny koles;1
1336;przy wystawiac ocena niby patrzec na obecnosc ale raczej nie obnizac za bardzo;3
1337;pan doktor na zajecia cwiczeniowych z chemia nieorganiczc wrecz prosic o to zeby poprawic siebie u on ocena;2
1338;tutaj tez trzeba sie przylozyc;3
1339;miernictwo elektroniczny laboratorium ocena ujsc od bieda b ten koles nic nie wiedziec z miernictwo;1
1340;tylko nieliczny udawac sie aby przyjac on za pierwszy podejscie;1
1341;i trzeba zaliczyc u on bezwzgledc;3
1342;zaliczec na podstawa obecnosc zajecie nudny i przypominajac wf z podstawowka w dwa ognie raz gralismy ale koles spoko mily pozartowac nie robic wiekszych problemow;3
1343;polecac;2
1344;mozna z on po zajecia pogadac popytac sie w kwestia prawo byc chyba prawnik tez gdzies slyszec em;2
1345;glowny mankament byc to ze pan doktor ni hu hu nie wytlumaczyc w jasny sposob jak przeprowadzic dane doswiaczec czas rzucic argument ze na ten sala juz miec smy zajecie wiec wszystko wiedziec i wychodzic na caly zajecie czesto nie miec kto zapytac jak nie wiadomo o co chodzic;1
1346;wyklad ciekawy ale nie trzeba na on chodzic;2
1347;bardzo dobry czlowiek;2
1348;slajdy z zebranie glosowanie i budynek onz do chleb powszednic bel;1
1349;jak tu kolezanka wspomniec juz niby kornia wydawac sie zakrecyc i zyc w dziwny swiecie ale to ze ktos sciagac od raz wykryc;3
1350;wyklad prowadzic ciekawie doktor chodak byc bardzo mily osoba sporo mozna sie dowiedziec na zajecia;2
1351;na poprawie byc dobrze punkt za prawidlowy za zblizony do prawidlowy;2
1352;pani starszy data wiec nie spodziewajc sie fajerwerk na wyklady;1
1353;na podstawa ocen polecac;2
1354;nie brac do tablica;3
1355;ten sam byc z egzamin;0
1356;dobrze wszystko pozaliczac w pierwszy podejscie i nie wchodzic on w droga;1
1357;ogolnie kurs bardzo przyjemny mozna sie nawet wciagnac co do sam osoba prowadzacego to chyba nie miec sie co przyczepic moze za wyjatek skomplikowany system oceniac;3
1358;moc pani doktor miec specyficzny podejscie do student na zajecia ale dzieki to potrafic nauczyc i to bardzo dobrze;3
1359;kolodziejczyk to po prosty masakra;1
1360;widac ze byc hobbysta podobnie jak ja;2
1361;dla osob ktory wystarczyc tylko zalka miec ja na poprawka przepuscil wszystek;2
1362;opowiadac sporo historyjka i anegdot przeplatajac to czytan kodeks badza ksiazka;3
1363;ja miec em srednie wynik z oba kolo ale frekwencja i swietny aktywnosc i rozwalic ja przy zaliczenie wpisuc ja;2
1364;graficzny zapis konstrukcja laborka elektryczny normalny raczej tak zaliczec wszystek laborek praca domowy brak normalny neutralny moc byc profesor nic sie nie wyrozniac;3
1365;sztywny monotonnie mowic o ile w ogola nie robic wejsciowka ale za to oceniac protokol z laborka ocena z przedzial co do sprawozdanie czepiac sie strasznie;1
1366;prawda byc taki ze nie byc taki koszmarny jak o on pisac;2
1367;duzo humor i pozytywny nastawienie do student;2
1368;powiedziec tak procent zaliczec na pozima z wyklad a z cwiczenie najlepsza ocena w liczba dwa to na caly kurs jak chcec sie zajebiscie nauczyc fizyczny to polecac ale z zaliczeen ciezko a z dobry ocena wrecz niemozliwy aha warto chodzic na wyklad bo jak byc sie na wszyscy to profesor przepisowac nawet;3
1369;ocena podciagac nawet o w stosunek do wyklad na cwiczenia byc spokojnie chociaz czas wyciagac na sila do tablica;3
1370;kurs fizyk h i h polecac u ten pan nieda sie niezaliczyc;2
1371;ogolnie nie polecac byc masa inny dobry prowadzic;1
1372;wiekszosc wyklad zupelnie odbiegac od to co byc pozno na kolokwi;1
1373;kurs historia architektura starozytny polecac b ocena wystawiac na podstawa obecnosci wyklad nudny ale czas cos ciekawgo mozny uslyszec i mnostwo kolorowy obrazkow hehehehe pan;3
1374;wydzial elektronik algebry ocena polecac b zajec prowadzic dosc ciekawie szczegolnie jak ktos obserwowac ile kilometrow ten facet robic w przeciagu wyklad ktos u my na zajecie kiedys to liczyl problemow z zaliczeen nei miec bo kolokwia u on SA naprawde prosty;2
1375;laborka ciekawy choc program bywac trudny zawsze jednak pan doktor pomagac w pisanie jezeli nastapic jakis problem czy to program nie chciec dzialac;3
1376;jesli miec jakis problem to proponowac chodzic na konsultacja oczywiscie aby tam isc to trzeba cos wiedziec;3
1377;latwo zdobyc punkt przy tablica ale brac strasznie zadko poniewaz na cwiczenia zawsze miec smy powtarzanie wyklad i jak zrobic smy zadanie przez h to byc juz naprawde bardzo dobrze;3
1378;dla osoba ktory chciec postudiowac algebry bardzo polecac;2
1379;kobieta bic rekord;3
1380;wyklad byc okolo;2
1381;niemiecki a coz;0
1382;niestety;1
1383;za to jesli ktos byc odwazny mozny robic przekreta;3
1384;trudno ja ocenic ten prowadzacy bo miec em z on tylko zastepstwo przez kilka zajecia wiec informacja byc szczatkowy zawsze jakis informacja a jak wiedziec dzis najcenny byc informacja opinia dodac em minuta dlatego ze sam o profesor nic nie wiedziec emoty wink graficzny zapis konstrukcja laborka elektryczny prowadzic zajecia bardzo sztywno;3
1385;oczywiscie uczic sie porzadnie na kolokwi mozna latwo zdac przedmiot;2
1386;wyklad co tydzien nudny pokaz slajdow sruba gwint balbalbal poprost isc zasnac;1
1387;opinie na podstawa kurs plyn i cwiczenie na wydzial is sposob prowadzic zajecia zrozumiac czy potrafic nauczyc;2
1388;ale zaliczenie na sprowadzac sie do uczestnicwa w wszyscy lub prawie wszystek mozliwosc nieobecnosc;2
1389;fajny stary pan wrazliwy i miec duzy wiedza zyciowy do przekazac mlody pokolec;2
1390;jesli uczyc l;3
1391;nie mozna sie spieszyc z wykonywac cwiczenie poniewaz jesli skonczycie zbyt szybko moc dostac dodatkowy zadanie;3
1392;kurs ocena moj zdanie eldzej lata j doktor janicki byc bardzo dobry wykladowca i przy ten ludzki;2
1393;goraco polecac;2
1394;w dodatek niestety nadal nie wiedziec jak on rozwiazywac i robic to z kartka jezeli sie zamieszac to mowic krotko nooo ten zadanie dokonczc sam dobrze uczyc sie sam niz liczyc na wyjasniena podczas cwiczenie jednak niezaprzeczec ze byc dosc mily i nie robic problem z niechodzec na zajecia d;3
1395;wykladac w sposob bardzo ciekawy;2
1396;ale zdac em i to nawet dobrze;2
1397;tutaj pan michalik zacznyna burza;1
1398;wozniak;0
1399;polecac t;2
1400;warto chodzic na wykalad bo byc niepowatrzalny;2
1401;kazdy nastepny nieobecnosc to ocena w dol;0
1402;algebry algebra wyklad cwiczenie doktor pawlik byc bardzo pozytywnie nastawic do student i zapewne do caly swiat ale wyklad byc niesamowicie chaotyczny niby przepisywac skrypt ale niepotrzebnie zamieszac duzo latwo przyswajac sie wiedza wprost z skrypt bez udzial doktor pawlik pan kolokwi i egzamina raczej latwy duzo humor atmosfera przyjemny zle z istota zajecia czyli nauczac;3
1403;trzac sie przylozyc zeby zaliczyc;1
1404;byc kolo z fizyka i i kolo z fizyka;0
1405;wyklad u pani doktor wygladac standardowo szybko pisac czesto scierac tablica ale isc nadazyc;2
1406;przerywac swietny dowcipa anegdota i historyjka;2
1407;taki przyjazny staruszek;2
1408;kurs przyrzada polprzewodnikowy i ocena moc b yc b w ykla d pan rok o w;3
1409;marka duczmal chemia analityczny i cwiczenie b size doktor hab;0
1410;nuda nuda nuda pan wojcik prowadzic wyklad tak jakby temat byc nie wiadomo jak zadziwiac ciekawy niestety byc na odwrot sam puszczac slajd na laptopa nie zaciekawic sie student;1
1411;zgadzac sie z ten stwierdzenie w zupelnosc;3
1412;ahao koniecznie sie zglaszajcie do tablica on lubic osoba aktywny na zajecie;0
1413;cieszyc sie z miec z on cwn;2
1414;prezentacja komputerowy przez on przyniesione byc zawsze czytelny a wyklad chociaz prowadzic w bardzo szybki tempo duzo dawac i warto na on chodzic;3
1415;dla pan doktor uwaga nie wpisywac inz poniewaz byc po uniwerek i kara kreslic po indeks byc to sprawozdanie;0
1416;gorniak swietnie wykladac nie miec problem z zrozumienie wyklad bardzo konkretnie i profesjonalnie prowadzic zajecie do to sporo humor nie byc nudno;2
1417;wazny dla pan doktor byc teoria tzn nie trzeba sie on uczyc tylko zrozumiec pewien sprawa;3
1418;przedstawic algorytm ocenianie zajac jakis minuta a i tak nikt nic nie zrozumiec wyjsciowy ocena to mozna miec nieobecnosc kazdy obnizac ocene o liczyc sie tez spozniec spozniec nieobecnosc;1
1419;ogolnie zrobic na ja dobry wrazenie;2
1420;tyle;3
1421;w raz jakis maly brak punkt potrzebny do zaliczec dopytac lub dac zadanko;2
1422;poza to z mloda i sympatyczna to do to w ciekawy sposob przekazywac wiega;2
1423;ale nie polecac ten pani na przyklad do algebry kurs duzo trudniejszyc bo jednak w ten przypadek bac by metr sie ze on roztrzepac uniemozliwic ja zrozumienie wyklad;1
1424;byc wymagac i latwo mozny sie przy on zestresowac;1
1425;a jak komus sie zaczelo nudzic to szedl na polbliski scianke i robil tam w ramy rozsadkuchcial;2
1426;wyklada nie sa zrozumiale dla wszyscy studentow wiec co rok byc jakas liczba osob ktoriez ten kurs nie zaliczyc;1
1427;ogulc spox mozny sie zapisac napewno cie nie skrzywdzic;2
1428;warto byc aktywny wtedy nie powinien byc problem z zaliczeen;2
1429;alalizac mat ocena unikac jak ogien wyklad nudny a poziom mierny;1
1430;nie miec szansa u on na zaden konsultacja byc nieosiagalny przez caly semestr wiec raga pozaliczac od raz wszystko bo przed sesja przyjsc na zajecia i powiedziec ze dzisiaj byc poprawka dla ten ktory cos nie zaliczyc u ja tak byc;1
1431;doktor borkowski burnecki chemia nieorganiczny i cwiczenie polecac b pani doktor to osoba na pozor grozny nic bardzo bledny;2
1432;jesli dobrze siebie radzic nie zwracac uwaga na nieobecnosc;2
1433;za obecnosc na wszystek zajecie stawial i pozni co pol ocena w dola za kazda nieobecnosc;2
1434;pan byc naprawde spoko pomimo ze troszke chaotycznie tlumaczyc ale z serce;3
1435;biologia i wyklad mikrobiologio laboratorium mikrobiologia wyklad kurs retro powtorkowy semestr letni pani doktor byc osoba mily calkiem przyjemnie prowadzic wyklad;2
1436;na zajecia nie mozna popatrzec na okno trzeba zawsze powiedziec tak oczywiscie rozumiec nie mozna sie smiac ani nic z ten rzecz;1
1437;ale na kolokwium nie miec bimbanie trzeba sie solidnie przygotowac;1
1438;na jeden zajecia podejsc em do tablica i zrobic em dobrze przyklad;3
1439;doktor hab;0
1440;ach oprocz kolo mozna zdac jeszcze w inny niekonwencjonalny sposob;2
1441;bardzo sympatyczny;2
1442;w dzien wpsia pan;0
1443;ogolnie pozytywnie byc ale dosyc ciezko;3
1444;na kazdy zajeci pytac przy tablica naprawde warto sie zglaszac ale tylko jak sie rzeczywiscie umiec wyliczyc zadanie bo inaczej minusik par punkt;3
1445;w kontakt z student byc albo obojetny jezel nie miec prawo nic dodac od siebie jezec moze to wac foch i byc straszny cham nie byc tak tragicznie naciagnie ty punkt poltora zalicz w kol kiedy moze pokazac fochac to szalej dawac czad;3
1446;na pewno osoba ktory matematyka lubic bo mozna sie duzo nauczyc dla chetny byc tez dodatkowy zadanky za ktory potem mozna zgarnac dodatkowy punkt a sposob wykladac doktor jurlewicz byc dosc jasny i konsekwentny tzn nie robic balagan na tablica i dawac sporo przyklad;2
